MA	2502328495	00619468	Hanson town	A	38900941	1851421	      15.020	       0.715	 42.050464	 -70.867418
MA	2502330210	00618342	Hingham town	A	57494922	7220859	      22.199	       2.788	 42.224319	 -70.880673
MA	2502331645	00618343	Hull town	A	7413787	65649830	       2.862	      25.348	 42.340233	 -70.883301
MA	2502333220	00619469	Kingston town	A	48297997	4754056	      18.648	       1.836	 41.987196	 -70.741942
MA	2502333920	00618344	Lakeville town	A	76627027	16915651	      29.586	       6.531	 41.834412	 -70.957163
MA	2502338540	00618345	Marion town	A	36347614	31406074	      14.034	      12.126	 41.706839	 -70.750960
MA	2502338855	00619470	Marshfield town	A	74161111	8107683	      28.634	       3.130	 42.115139	 -70.710331
MA	2502339450	00619471	Mattapoisett town	A	44967322	17640077	      17.362	       6.811	 41.661363	 -70.812024
MA	2502340850	00618346	Middleborough town	A	178828442	8186261	      69.046	       3.161	 41.878004	 -70.869267
MA	2502350145	00618347	Norwell town	A	54210080	845446	      20.931	       0.326	 42.164569	 -70.818844
MA	2502352630	00618348	Pembroke town	A	56431319	4586637	      21.788	       1.771	 42.067804	 -70.805713
MA	2502354310	00618349	Plymouth town	A	249729338	97284253	      96.421	      37.562	 41.898059	 -70.624169
MA	2502354415	00619472	Plympton town	A	38023278	1099164	      14.681	       0.424	 41.959100	 -70.802753
MA	2502357600	00618350	Rochester town	A	86950058	6376674	      33.572	       2.462	 41.760864	 -70.838956
MA	2502357775	00618351	Rockland town	A	25996534	217610	      10.037	       0.084	 42.129251	 -70.908736
MA	2502360330	00618352	Scituate town	A	45667924	36784137	      17.632	      14.202	 42.205062	 -70.742978
MA	2502372985	00618353	Wareham town	A	92783856	27044814	      35.824	      10.442	 41.761040	 -70.701779
MA	2502375260	00618354	West Bridgewater town	A	39686489	913622	      15.323	       0.353	 42.021617	 -71.026717
MA	2502379530	00618355	Whitman town	A	17963807	59307	       6.936	       0.023	 42.078974	 -70.939390
MA	2502500000	00000000	County subdivisions not defined	F	0	25103201	       0.000	       9.692	 42.389106	 -70.700216
MA	2502507000	00619463	Boston city	F	125219114	106849577	      48.347	      41.255	 42.331960	 -71.020173
MA	2502513205	00619464	Chelsea city	F	5737734	638178	       2.215	       0.246	 42.396824	 -71.031348
MA	2502556585	00619465	Revere city	F	14752885	11488169	       5.696	       4.436	 42.421005	 -70.990360
MA	2502581005	00618335	Winthrop Town city	F	5155353	16391171	       1.990	       6.329	 42.375541	 -70.970646
MA	2502701885	00618356	Ashburnham town	A	99291532	6761538	      38.337	       2.611	 42.648697	 -71.919896
MA	2502702480	00619473	Athol town	A	83649155	2767925	      32.297	       1.069	 42.575924	 -72.229618
MA	2502702760	00619474	Auburn town	A	40105510	2408372	      15.485	       0.930	 42.198708	 -71.846006
MA	2502703740	00619475	Barre town	A	114858659	718803	      44.347	       0.278	 42.418848	 -72.106598
MA	2502705490	00619476	Berlin town	A	33598332	524072	      12.972	       0.202	 42.384929	 -71.633889
MA	2502706015	00619477	Blackstone town	A	28778325	825566	      11.111	       0.319	 42.039991	 -71.532406
MA	2502706365	00618357	Bolton town	A	51653369	348499	      19.943	       0.135	 42.439941	 -71.601879
MA	2502707525	00619478	Boylston town	A	41586648	9557756	      16.057	       3.690	 42.355049	 -71.716157
MA	2502709105	00618358	Brookfield town	A	40216388	2734658	      15.528	       1.056	 42.180788	 -72.107891
MA	2502712715	00618359	Charlton town	A	109244212	4178897	      42.179	       1.613	 42.133935	 -71.968025
MA	2502714395	00618360	Clinton town	A	14642433	4176666	       5.653	       1.613	 42.411887	 -71.690005
MA	2502717300	00619479	Douglas town	A	94313863	3846981	      36.415	       1.485	 42.053072	 -71.752241
MA	2502717685	00618361	Dudley town	A	53953607	2745002	      20.832	       1.060	 42.053778	 -71.935075
MA	2502718560	00618362	East Brookfield town	A	25570218	1427831	       9.873	       0.551	 42.209682	 -72.040178
MA	2502723875	00618363	Fitchburg city	F	72079222	745446	      27.830	       0.288	 42.601979	 -71.815876
MA	2502725485	00618364	Gardner city	F	57154594	2452832	      22.068	       0.947	 42.584206	 -71.988737
MA	2502726430	00619480	Grafton town	A	59059846	1298240	      22.803	       0.501	 42.209151	 -71.683644
MA	2502728740	00619481	Hardwick town	A	99979312	5850073	      38.602	       2.259	 42.353221	 -72.217113
MA	2502728950	00619482	Harvard town	A	68437365	1913340	      26.424	       0.739	 42.504256	 -71.588513
MA	2502730560	00618365	Holden town	A	90872414	3196252	      35.086	       1.234	 42.355801	 -71.862574
MA	2502730945	00618366	Hopedale town	A	13403817	442948	       5.175	       0.171	 42.123007	 -71.531404
MA	2502731435	00618367	Hubbardston town	A	106327331	2406515	      41.053	       0.929	 42.489598	 -72.002878
MA	2502734165	00618368	Lancaster town	A	71136863	1335616	      27.466	       0.516	 42.483569	 -71.675585
MA	2502734795	00619483	Leicester town	A	60227939	3572405	      23.254	       1.379	 42.238427	 -71.912340
MA	2502735075	00618369	Leominster city	F	74641617	2233725	      28.819	       0.862	 42.520834	 -71.770508
MA	2502737420	00618370	Lunenburg town	A	68437073	3423861	      26.424	       1.322	 42.582607	 -71.720464
MA	2502740255	00618371	Mendon town	A	46029240	553841	      17.772	       0.214	 42.093870	 -71.544519
MA	2502741165	00618372	Milford town	A	38206480	706014	      14.752	       0.273	 42.158692	 -71.521419
MA	2502741340	00618373	Millbury town	A	40709134	1884703	      15.718	       0.728	 42.192246	 -71.777649
MA	2502741585	00618374	Millville town	A	12592201	143331	       4.862	       0.055	 42.036642	 -71.578779
MA	2502745105	00619484	New Braintree town	A	53773684	403234	      20.762	       0.156	 42.319125	 -72.130814
MA	2502746820	00618375	Northborough town	A	47853216	705398	      18.476	       0.272	 42.323342	 -71.646236
MA	2502746925	00618376	Northbridge town	A	44718838	2037848	      17.266	       0.787	 42.128283	 -71.657772
MA	2502747135	00618377	North Brookfield town	A	55079781	1759511	      21.266	       0.679	 42.267564	 -72.066876
MA	2502750670	00618378	Oakham town	A	53925827	1033076	      20.821	       0.399	 42.350862	 -72.044248
MA	2502751825	00618379	Oxford town	A	68679057	2350488	      26.517	       0.908	 42.128260	 -71.867100
MA	2502752420	00619485	Paxton town	A	38043647	1980547	      14.689	       0.765	 42.311693	 -71.940282
MA	2502753120	00619486	Petersham town	A	140462310	36312102	      54.233	      14.020	 42.459222	 -72.216335
MA	2502753225	00619487	Phillipston town	A	62806115	1002214	      24.250	       0.387	 42.555948	 -72.150888
MA	2502755395	00618380	Princeton town	A	91769490	1032231	      35.432	       0.399	 42.454125	 -71.877540
MA	2502758580	00619488	Royalston town	A	108238144	1836500	      41.791	       0.709	 42.688972	 -72.185327
MA	2502758825	00618381	Rutland town	A	90948947	2972529	      35.116	       1.148	 42.388285	 -71.969865
MA	2502761800	00619489	Shrewsbury town	A	53703399	2646145	      20.735	       1.022	 42.284767	 -71.714228
MA	2502763165	00618382	Southborough town	A	36284533	3920482	      14.010	       1.514	 42.299625	 -71.528427
MA	2502763345	00618383	Southbridge Town city	F	52416904	1611182	      20.238	       0.622	 42.059737	 -72.033908
MA	2502766105	00618385	Spencer town	A	85048712	3040989	      32.837	       1.174	 42.247211	 -71.991867
MA	2502767385	00619490	Sterling town	A	79294039	2752967	      30.616	       1.063	 42.447924	 -71.776045
MA	2502768155	00618384	Sturbridge town	A	96434301	4490710	      37.233	       1.734	 42.104810	 -72.087740
MA	2502768610	00619491	Sutton town	A	83938550	4199249	      32.409	       1.621	 42.132051	 -71.750318
MA	2502769275	00619492	Templeton town	A	82565749	1319762	      31.879	       0.510	 42.563482	 -72.075472
MA	2502771480	00618386	Upton town	A	55941653	610353	      21.599	       0.236	 42.176526	 -71.603588
MA	2502771620	00618387	Uxbridge town	A	76628404	1754094	      29.586	       0.677	 42.061166	 -71.643628
MA	2502773090	00618388	Warren town	A	71314831	267203	      27.535	       0.103	 42.200150	 -72.199808
MA	2502773895	00618389	Webster town	A	32005104	5800852	      12.357	       2.240	 42.047075	 -71.845805
MA	2502775015	00618390	Westborough town	A	53355826	2228806	      20.601	       0.861	 42.268426	 -71.613309
MA	2502775155	00618391	West Boylston town	A	33550042	2357873	      12.954	       0.910	 42.369417	 -71.785036
MA	2502775400	00618392	West Brookfield town	A	53028119	1639215	      20.474	       0.633	 42.256691	 -72.158169
MA	2502777010	00618393	Westminster town	A	91782535	4706357	      35.437	       1.817	 42.554600	 -71.905440
MA	2502780405	00618394	Winchendon town	A	111423815	2734159	      43.021	       1.056	 42.668160	 -72.055644
MA	2502782000	00619493	Worcester city	F	96758525	2814766	      37.359	       1.087	 42.269478	 -71.807783
